Row ID,Order ID,Ship Date,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,Loss Flag,Month Extraction
7435,CA-2019-148180,26/07/2021,31/07/2019,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red", $9.14 ,3,20.00%, $3.09 ,Profit,July
5643,CA-2020-127985,01/04/2022,05/04/2020,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection, $7.04 ,4,0.00%, $3.10 ,Profit,April
347,CA-2021-134306,08/07/2023,12/07/2021,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box", $7.56 ,3,0.00%, $3.10 ,Profit,July
9492,CA-2021-111738,03/01/2023,07/01/2021,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter, $9.12 ,3,0.00%, $3.10 ,Profit,January
8052,CA-2018-144974,26/09/2020,30/09/2018,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length", $41.38 ,6,20.00%, $3.10 ,Profit,September
1826,CA-2020-167507,22/12/2022,28/12/2020,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive, $11.84 ,4,20.00%, $3.11 ,Profit,December
7199,US-2019-156797,11/08/2021,15/08/2019,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001427,Office Supplies,Art,Newell 330, $11.96 ,2,0.00%, $3.11 ,Profit,August
92,CA-2020-109806,17/09/2022,22/09/2020,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995, $6.48 ,1,0.00%, $3.11 ,Profit,September
1087,CA-2020-167584,12/08/2022,12/08/2020,Same Day,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224, $6.48 ,1,0.00%, $3.11 ,Profit,August
1144,CA-2018-146969,29/09/2020,03/10/2018,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223, $6.48 ,1,0.00%, $3.11 ,Profit,October
1400,CA-2020-124485,24/11/2022,26/11/2020,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217, $6.48 ,1,0.00%, $3.11 ,Profit,November
1870,CA-2020-148201,26/08/2022,29/08/2020,Second Class,CC-12145,Charles Crestani,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931, $6.48 ,1,0.00%, $3.11 ,Profit,August
1929,US-2021-101539,16/03/2023,18/03/2021,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214, $6.48 ,1,0.00%, $3.11 ,Profit,March
2269,CA-2021-105480,20/12/2023,26/12/2021,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227, $6.48 ,1,0.00%, $3.11 ,Profit,December
2390,US-2019-127040,06/12/2021,10/12/2019,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219, $6.48 ,1,0.00%, $3.11 ,Profit,December
2793,CA-2018-125514,21/09/2020,22/09/2018,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224, $6.48 ,1,0.00%, $3.11 ,Profit,September
4450,CA-2019-121965,19/06/2021,23/06/2019,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004355,Office Supplies,Paper,Xerox 231, $6.48 ,1,0.00%, $3.11 ,Profit,June
5559,US-2019-114741,06/12/2021,10/12/2019,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20, $6.48 ,1,0.00%, $3.11 ,Profit,December
5682,CA-2020-141551,24/09/2022,30/09/2020,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232, $6.48 ,1,0.00%, $3.11 ,Profit,September
6089,CA-2019-137281,13/06/2021,17/06/2019,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Roswell,Georgia,30076,South,OFF-PA-10001870,Office Supplies,Paper,Xerox 202, $6.48 ,1,0.00%, $3.11 ,Profit,June
6359,CA-2021-139080,23/01/2023,28/01/2021,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192, $6.48 ,1,0.00%, $3.11 ,Profit,January
8330,CA-2021-118577,06/10/2023,11/10/2021,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217, $6.48 ,1,0.00%, $3.11 ,Profit,October
8351,US-2019-115238,30/04/2021,04/05/2019,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright), $6.48 ,1,0.00%, $3.11 ,Profit,May
9874,CA-2020-100587,10/12/2022,14/12/2020,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10024,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221, $6.48 ,1,0.00%, $3.11 ,Profit,December
9954,CA-2019-141593,14/12/2021,16/12/2019,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23, $6.48 ,1,0.00%, $3.11 ,Profit,December
6373,CA-2021-143035,03/10/2023,05/10/2021,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack", $6.63 ,3,0.00%, $3.12 ,Profit,October
7455,CA-2020-137743,30/07/2022,04/08/2020,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498, $9.25 ,4,20.00%, $3.12 ,Profit,August
8468,CA-2020-168557,19/09/2022,23/09/2020,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings, $8.93 ,2,20.00%, $3.12 ,Profit,September
9155,CA-2020-132990,01/08/2022,03/08/2020,Second Class,KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories, $19.31 ,2,20.00%, $3.14 ,Profit,August
5112,CA-2018-138450,18/10/2020,22/10/2018,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads", $10.05 ,4,20.00%, $3.14 ,Profit,October
9730,CA-2018-111962,29/09/2020,04/10/2018,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs, $10.05 ,2,20.00%, $3.14 ,Profit,October
9820,CA-2019-162201,08/06/2021,12/06/2019,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set, $9.00 ,3,20.00%, $3.15 ,Profit,June
8271,CA-2021-121790,30/01/2023,06/02/2021,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack", $9.34 ,2,20.00%, $3.15 ,Profit,February
5970,CA-2018-141726,20/07/2020,22/07/2018,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels, $8.70 ,2,20.00%, $3.16 ,Profit,July
8337,CA-2020-101469,02/07/2022,08/07/2020,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set, $7.70 ,2,0.00%, $3.16 ,Profit,July
2349,CA-2021-109701,02/12/2023,03/12/2021,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack, $9.02 ,6,20.00%, $3.16 ,Profit,December
6967,CA-2020-157161,16/07/2022,20/07/2020,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge, $6.46 ,2,0.00%, $3.17 ,Profit,July
3413,CA-2020-100244,20/09/2022,24/09/2020,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343, $11.76 ,4,0.00%, $3.18 ,Profit,September
6146,CA-2018-133543,22/12/2020,26/12/2018,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123,West,OFF-AR-10003394,Office Supplies,Art,Newell 332, $11.76 ,4,0.00%, $3.18 ,Profit,December
6147,CA-2021-105130,21/11/2023,25/11/2021,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10003394,Office Supplies,Art,Newell 332, $11.76 ,4,0.00%, $3.18 ,Profit,November
645,US-2021-127719,21/07/2023,25/07/2021,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993, $6.48 ,1,0.00%, $3.18 ,Profit,July
3647,CA-2018-146528,25/07/2020,27/07/2018,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966, $6.48 ,1,0.00%, $3.18 ,Profit,July
2420,CA-2021-159597,09/11/2023,14/11/2021,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,California,92236,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black", $63.56 ,2,0.00%, $3.18 ,Profit,November
5520,CA-2021-117667,04/12/2023,09/12/2021,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils, $13.39 ,3,20.00%, $3.18 ,Profit,December
6742,CA-2018-144029,26/05/2020,31/05/2018,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils, $13.39 ,3,20.00%, $3.18 ,Profit,May
5091,CA-2021-132738,04/08/2023,07/08/2021,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""", $8.78 ,1,20.00%, $3.18 ,Profit,August
1496,CA-2021-152485,04/09/2023,08/09/2021,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack", $10.19 ,7,20.00%, $3.19 ,Profit,September
4305,CA-2018-162278,26/10/2020,30/10/2018,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors, $63.92 ,4,0.00%, $3.20 ,Profit,October
1208,CA-2020-137050,14/07/2022,18/07/2020,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders, $9.14 ,3,20.00%, $3.20 ,Profit,July
6305,CA-2021-107552,05/05/2023,05/05/2021,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923, $6.68 ,1,0.00%, $3.21 ,Profit,May
6580,CA-2020-169887,22/10/2022,22/10/2020,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986, $6.68 ,1,0.00%, $3.21 ,Profit,October
1748,CA-2020-155670,13/08/2022,17/08/2020,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper, $10.27 ,3,20.00%, $3.21 ,Profit,August
3380,CA-2021-142867,17/03/2023,21/03/2021,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900, $10.27 ,3,20.00%, $3.21 ,Profit,March
3877,CA-2020-136231,05/09/2022,07/09/2020,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971, $10.27 ,3,20.00%, $3.21 ,Profit,September
4084,US-2021-151316,24/06/2023,30/06/2021,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971, $10.27 ,3,20.00%, $3.21 ,Profit,June
7493,US-2021-160836,11/09/2023,16/09/2021,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953, $10.27 ,3,20.00%, $3.21 ,Profit,September
7977,US-2019-126753,16/08/2021,20/08/2019,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000130,Office Supplies,Paper,Xerox 199, $10.27 ,3,20.00%, $3.21 ,Profit,August
8572,CA-2020-162222,03/04/2022,03/04/2020,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962, $10.27 ,3,20.00%, $3.21 ,Profit,April
3673,CA-2020-104969,08/04/2022,14/04/2020,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes, $8.87 ,1,20.00%, $3.22 ,Profit,April
975,US-2021-103247,05/10/2023,08/10/2021,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset, $160.93 ,7,0.00%, $3.22 ,Profit,October
6591,CA-2018-164749,23/03/2020,26/03/2018,First Class,BG-11740,Bruce Geld,Consumer,United States,Delray Beach,Florida,33445,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476, $9.91 ,3,20.00%, $3.22 ,Profit,March
7450,CA-2021-105669,17/09/2023,22/09/2021,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder, $9.91 ,3,20.00%, $3.22 ,Profit,September
7828,CA-2021-117114,31/10/2023,05/11/2021,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box", $9.91 ,3,20.00%, $3.22 ,Profit,November
7474,CA-2020-109652,10/04/2022,15/04/2020,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack", $13.57 ,4,20.00%, $3.22 ,Profit,April
810,CA-2018-151995,13/10/2020,15/10/2018,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32, $11.52 ,4,0.00%, $3.23 ,Profit,October
7167,CA-2018-117464,22/07/2020,24/07/2018,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003190,Office Supplies,Art,Newell 32, $11.52 ,4,0.00%, $3.23 ,Profit,July
5018,CA-2018-127558,15/11/2020,18/11/2018,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories, $10.11 ,3,0.00%, $3.24 ,Profit,November
9417,CA-2019-127824,18/10/2021,22/10/2019,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories, $10.11 ,3,0.00%, $3.24 ,Profit,October
7171,US-2021-168613,08/10/2023,14/10/2021,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair, $145.76 ,2,10.00%, $3.24 ,Profit,October
4635,CA-2019-130456,21/08/2021,26/08/2019,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black, $80.98 ,1,0.00%, $3.24 ,Profit,August
4678,CA-2018-114510,14/03/2020,19/03/2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black, $80.98 ,1,0.00%, $3.24 ,Profit,March
9961,CA-2021-141446,16/09/2023,18/09/2021,Second Class,CL-12700,Craig Leslie,Home Office,United States,Florence,Kentucky,41042,South,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige, $18.00 ,1,0.00%, $3.24 ,Profit,September
3914,CA-2021-148068,18/09/2023,25/09/2021,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate, $9.82 ,2,0.00%, $3.24 ,Profit,September
8006,CA-2018-143210,01/12/2020,03/12/2018,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate, $9.82 ,2,0.00%, $3.24 ,Profit,December
6734,CA-2018-120096,04/07/2020,07/07/2018,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector, $32.43 ,2,20.00%, $3.24 ,Profit,July
7147,US-2021-141558,11/03/2023,16/03/2021,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File, $43.28 ,1,20.00%, $3.25 ,Profit,March
3687,CA-2020-102792,13/12/2022,19/12/2020,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils, $9.84 ,3,0.00%, $3.25 ,Profit,December
7114,CA-2020-109666,19/04/2022,26/04/2020,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear", $9.28 ,2,20.00%, $3.25 ,Profit,April
838,US-2021-156083,04/11/2023,11/11/2021,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”", $9.66 ,2,20.00%, $3.26 ,Profit,November
2423,CA-2020-155551,18/04/2022,23/04/2020,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”", $9.66 ,2,20.00%, $3.26 ,Profit,April
3418,CA-2019-151841,27/04/2021,02/05/2019,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip, $43.56 ,5,20.00%, $3.27 ,Profit,May
1610,US-2020-115819,19/04/2022,24/04/2020,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels, $9.34 ,3,20.00%, $3.27 ,Profit,April
6524,CA-2020-129308,07/07/2022,13/07/2020,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White", $10.08 ,2,20.00%, $3.28 ,Profit,July
